id,name,pdf_url
63063058,الشعر العامي,https://www.hindawi.org/books/63063058.pdf
74702737,فك الأغلال: بحث في الثقافة التقليدية وعلاقتها بالتربية القومية,https://www.hindawi.org/books/74702737.pdf
69192647,مغامرة تشارلز أوجستس ميلفيرتون,https://www.hindawi.org/books/69192647.pdf
37175297,جريمة اللورد سافيل,https://www.hindawi.org/books/37175297.pdf
91717972,الحقيقة: وهي رسالة تتضمَّن ردودًا لإثبات مذهب دارون في النشوء والارتقاء,https://www.hindawi.org/books/91717972.pdf
96151641,مغامرة المنزل ذي الأسقفِ المُحدَّبة الثلاثة,https://www.hindawi.org/books/96151641.pdf
13050381,ثلاثة دروس في ديكارت,https://www.hindawi.org/books/13050381.pdf
27494684,كورو الرائع,https://www.hindawi.org/books/27494684.pdf
91363636,لهجات العرب,https://www.hindawi.org/books/91363636.pdf
50357186,البيضاء,https://www.hindawi.org/books/50357186.pdf
86059471,دوارة الرياح الطائرة,https://www.hindawi.org/books/86059471.pdf
42402513,الوسائل والغايات,https://www.hindawi.org/books/42402513.pdf
85159629,مغامرة بيتر الأسود,https://www.hindawi.org/books/85159629.pdf
71470597,عزف منفرد: دراسات ومقالات,https://www.hindawi.org/books/71470597.pdf
30475042,شريد في مملكة السحر,https://www.hindawi.org/books/30475042.pdf
91906479,نقد الاستشراق وأزمة الثقافة العربية المعاصرة: دراسة في المنهج,https://www.hindawi.org/books/91906479.pdf
84170384,مغامرة النبيل الأعزب,https://www.hindawi.org/books/84170384.pdf
95920746,بيت من لحم: وقصص أخرى,https://www.hindawi.org/books/95920746.pdf
72586268,حقائق قضية راتكليف,https://www.hindawi.org/books/72586268.pdf
13181417,مغامرة راكبة الدراجة في الطريق المهجور,https://www.hindawi.org/books/13181417.pdf
20638031,الجوانب الفكرية في مختلف النُّظُم الاجتماعية,https://www.hindawi.org/books/20638031.pdf
37269084,مشكلات مع الغرباء: دراسة في فلسفة الأخلاق,https://www.hindawi.org/books/37269084.pdf
70749060,لتحيا اللغة العربية يسقط سيبويه,https://www.hindawi.org/books/70749060.pdf
16314631,رحلة في عالم الموضة,https://www.hindawi.org/books/16314631.pdf
60953696,حادثة شرف,https://www.hindawi.org/books/60953696.pdf
83625319,الرحلة الأخيرة للسفينة «يهوذا الإسخريوطي»,https://www.hindawi.org/books/83625319.pdf
18482097,مصارع العشاق,https://www.hindawi.org/books/18482097.pdf
17248486,لغز رامي القنبلة,https://www.hindawi.org/books/17248486.pdf
75179252,مغامرة منزل آبي جرينج,https://www.hindawi.org/books/75179252.pdf
79175947,الأغنية الدائرية,https://www.hindawi.org/books/79175947.pdf
13649293,أنت من فعلها!,https://www.hindawi.org/books/13649293.pdf
19253059,الفرافير,https://www.hindawi.org/books/19253059.pdf
59393029,نوع نادر من الأشباح,https://www.hindawi.org/books/59393029.pdf
70707396,فلسفة الثورة في الميزان,https://www.hindawi.org/books/70707396.pdf
39574813,أحاديث إلى الشباب,https://www.hindawi.org/books/39574813.pdf
25091513,الحركات العالمية: الفعل والثقافة,https://www.hindawi.org/books/25091513.pdf
84242969,قصص عن أناتول فرانس,https://www.hindawi.org/books/84242969.pdf
17915386,عزاء الفلسفة,https://www.hindawi.org/books/17915386.pdf
83809639,مغامرة النزيلة الملثمة,https://www.hindawi.org/books/83809639.pdf
74979038,اليوم والغد,https://www.hindawi.org/books/74979038.pdf
60353714,تاريخ الأسرة التيمورية,https://www.hindawi.org/books/60353714.pdf
97575964,دليل الملاعق الفضية,https://www.hindawi.org/books/97575964.pdf
60614939,السلام العالمي ونصيب المرأة في تحقيقه,https://www.hindawi.org/books/60614939.pdf
85175195,تحت مِبضَع الجراح,https://www.hindawi.org/books/85175195.pdf
27046930,الطبيب على الرغم منه,https://www.hindawi.org/books/27046930.pdf
16286942,التدريس المُتمركِز حول المُتعلِّم‎: خمسة تغييرات أساسية في عملية التدريس,https://www.hindawi.org/books/16286942.pdf
36028068,توادوسيوس قيصر: مأساة تاريخية تمثيلية ذات ثلاثة فصول,https://www.hindawi.org/books/36028068.pdf
48592739,العودة من العالم الآخر: قصة غريبة: تطبيق عملي لتجسد الأرواح,https://www.hindawi.org/books/48592739.pdf
50275740,من صعيد الآلهة,https://www.hindawi.org/books/50275740.pdf
97029505,نبذة تاريخية في الحِرَف الدمشقية,https://www.hindawi.org/books/97029505.pdf
53626279,المكاري والكاهن,https://www.hindawi.org/books/53626279.pdf
82863627,نوادر الخلفاء,https://www.hindawi.org/books/82863627.pdf
70951718,تاريخ العلم العثماني,https://www.hindawi.org/books/70951718.pdf
53714184,رسالة في ماهية العشق,https://www.hindawi.org/books/53714184.pdf
40275097,منزل الأقنان,https://www.hindawi.org/books/40275097.pdf
86048474,المغالطات المنطقية: فصول في المنطق غير الصوري,https://www.hindawi.org/books/86048474.pdf
46279095,زينب: نفحات من شعر الغناء,https://www.hindawi.org/books/46279095.pdf
74931718,لغز الثروة المفقودة,https://www.hindawi.org/books/74931718.pdf
26394174,أعجب ما كان في الرق عند الرومان,https://www.hindawi.org/books/26394174.pdf
59064185,حفلة تكريم: تمثيلية إذاعية لمناسبة عيد الشجرة,https://www.hindawi.org/books/59064185.pdf
35072052,السراب,https://www.hindawi.org/books/35072052.pdf
51616319,معارج القدس في مدارج معرفة النفس,https://www.hindawi.org/books/51616319.pdf
53624793,العرب البدو في مصر,https://www.hindawi.org/books/53624793.pdf
52805036,الشعراء اليهود العرب,https://www.hindawi.org/books/52805036.pdf
26173092,رسالة الملائكة,https://www.hindawi.org/books/26173092.pdf
17271642,لغز الشبح المشتعل,https://www.hindawi.org/books/17271642.pdf
28570502,موسوعة مصر القديمة (الجزء الأول): في عصرما قبل التاريخ إلى نهاية العصرالإهناسي,https://www.hindawi.org/books/28570502.pdf
48375831,الهوامل والشوامل,https://www.hindawi.org/books/48375831.pdf
30626940,موسوعة مصر القديمة (الجزء الثاني): في مدنية مصر وثقافتها في الدولة القديمة والعهد الإهناسي,https://www.hindawi.org/books/30626940.pdf
91831582,موسوعة مصر القديمة (الجزء الثالث): في تاريخ الدولة الوسطى ومدنيتها وعلاقتها بالسودان والأقطار الآسيوية والعربية,https://www.hindawi.org/books/91831582.pdf
81363602,موسوعة مصر القديمة (الجزء الرابع): عهد الهكسوس وتأسيس الإمبراطورية,https://www.hindawi.org/books/81363602.pdf
18097928,موسوعة مصر القديمة (الجزء الخامس): السيادة العالمية والتوحيد,https://www.hindawi.org/books/18097928.pdf
95193528,موسوعة مصر القديمة (الجزء السادس): عصر رعمسيس الثاني وقيام الإمبراطورية الثانية,https://www.hindawi.org/books/95193528.pdf
79641350,موسوعة مصر القديمة (الجزء السابع): عصر أسرة مرنبتاح ورعمسيس الثالث ولمحة في تاريخ لوبية,https://www.hindawi.org/books/79641350.pdf
92518157,موسوعة مصر القديمة (الجزء الثامن): نهاية عصر الرعامسة وقيام دولة الكهنة بطيبة في عهد الأسرة الواحدة والعشرين,https://www.hindawi.org/books/92518157.pdf
38063608,موسوعة مصر القديمة (الجزء التاسع): نهاية الأسرة الواحدة والعشرين وحكم دولة اللوبيين لمصر حتى بداية العهد الأثيوبي ولمحة في تاريخ العبرانيين,https://www.hindawi.org/books/38063608.pdf
79685353,موسوعة مصر القديمة (الجزء العاشر): تاريخ السودان المقارن إلى أوائل عهد «بيعنخي»,https://www.hindawi.org/books/79685353.pdf
39429691,موسوعة مصر القديمة (الجزء الحادي عشر): تاريخ مصر والسودان من أول عهد «بيعنخي» حتى نهاية الأسرة الخامسة والعشرين ولمحة في تاريخ آشور,https://www.hindawi.org/books/39429691.pdf
36859290,موسوعة مصر القديمة (الجزء الثاني عشر): عصر النهضة المصرية ولمحة في تاريخ الإغريق,https://www.hindawi.org/books/36859290.pdf
59130386,موسوعة مصر القديمة (الجزء الثالث عشر): من العهد الفارسي إلى دخول الإسكندر الأكبر وبه لمحات في تاريخ السودان وفارس وقصة قناة السويس قديمًا,https://www.hindawi.org/books/59130386.pdf
57303047,موسوعة مصر القديمة (الجزء الرابع عشر): الإسكندر الأكبر وبداية عهد البطالمة في مصر,https://www.hindawi.org/books/57303047.pdf
80583686,القَلَنسوَة الأُرجوانية,https://www.hindawi.org/books/80583686.pdf
75730581,مدينة الملائكة,https://www.hindawi.org/books/75730581.pdf
25751713,موسوعة مصر القديمة (الجزء الخامس عشر): من أواخر عهد بطليموس الثاني إلى آخر عهد بطليموس الرابع,https://www.hindawi.org/books/25751713.pdf
25753861,مغامرة قدم الشيطان,https://www.hindawi.org/books/25753861.pdf
93083740,موسوعة مصر القديمة (الجزء السادس عشر): من عهد بطليموس الخامس إلى نهاية عهد بطليموس السابع مع فصل في عبادة الحيوان في العهود المتأخرة,https://www.hindawi.org/books/93083740.pdf
39282485,موسوعة مصر القديمة (الجزء السابع عشر): الأدب المصري القديم: في القصة والحكم والأمثال والتأملات والرسائل الأدبية,https://www.hindawi.org/books/39282485.pdf
19405961,موسوعة مصر القديمة (الجزء الثامن عشر): الأدب المصري القديم: في الشعر وفنونه والمسرح,https://www.hindawi.org/books/19405961.pdf
46159241,الإنسان: اثنتا عشرة امرأة في زنزانة,https://www.hindawi.org/books/46159241.pdf
35905946,الجزيرة,https://www.hindawi.org/books/35905946.pdf
68368136,فقر الفكر وفكر الفقر,https://www.hindawi.org/books/68368136.pdf
63130482,مغامرة المحقق المحتضر,https://www.hindawi.org/books/63130482.pdf
85925824,جواهر البلاغة: في المعاني والبيان والبديع,https://www.hindawi.org/books/85925824.pdf
51830595,ملحمة جلجاميش,https://www.hindawi.org/books/51830595.pdf
61851316,مسرحيات يوربديز,https://www.hindawi.org/books/61851316.pdf
81830758,مغامرة المنزل الخالي,https://www.hindawi.org/books/81830758.pdf
42048057,إسلام بلا ضفاف,https://www.hindawi.org/books/42048057.pdf
30826904,دلالة الشكل: دراسة في الإستطيقا الشكلية وقراءة في كتاب الفن,https://www.hindawi.org/books/30826904.pdf
40282495,الشياطين,https://www.hindawi.org/books/40282495.pdf
97206270,مع الموسيقى: ذكريات ودراسات,https://www.hindawi.org/books/97206270.pdf
48462695,جمهورية فرحات,https://www.hindawi.org/books/48462695.pdf
16479648,الطباعة الثلاثية الأبعاد: ميلاد ثورة صناعية جديدة,https://www.hindawi.org/books/16479648.pdf
79404750,النظرية النقدية لمدرسة فرانكفورت: تمهيد وتعقيب نقدي,https://www.hindawi.org/books/79404750.pdf
25148242,لغز الماسات الخمسمائة,https://www.hindawi.org/books/25148242.pdf
60946953,مغامرة العصابة الرقطاء,https://www.hindawi.org/books/60946953.pdf
28473624,جوهرُ الإنسانية: سَعيٌ لا ينتهي وحَرَاكٌ لا يتوقف,https://www.hindawi.org/books/28473624.pdf
13709692,عن عمد … اسمع تسمع‎,https://www.hindawi.org/books/13709692.pdf
72595393,الإنسان والحضارة,https://www.hindawi.org/books/72595393.pdf
83586869,فهم الفهم: مدخل إلى الهرمنيوطيقا: نظرية التأويل من أفلاطون إلى جادامر,https://www.hindawi.org/books/83586869.pdf
19405037,سقراط: الرجل الذي جرؤ على السؤال,https://www.hindawi.org/books/19405037.pdf
19309272,نيويورك ٨٠,https://www.hindawi.org/books/19309272.pdf
30828081,مدرسة الحكمة,https://www.hindawi.org/books/30828081.pdf
35028686,جنازة الشيطان,https://www.hindawi.org/books/35028686.pdf
90281793,مغالطات لغوية: الطريق الثالث إلى فصحى جديدة,https://www.hindawi.org/books/90281793.pdf
42719069,اعترافات تولستوي,https://www.hindawi.org/books/42719069.pdf
68528170,الجنس الثالث,https://www.hindawi.org/books/68528170.pdf
74138503,الفأر الشيطاني,https://www.hindawi.org/books/74138503.pdf
95314142,المسرح الملحمي,https://www.hindawi.org/books/95314142.pdf
84858281,قصة الفلسفة اليونانية,https://www.hindawi.org/books/84858281.pdf
27195297,الصوفية: نشأتها وتاريخها,https://www.hindawi.org/books/27195297.pdf
94753925,شاهِد عصرِه,https://www.hindawi.org/books/94753925.pdf
71514163,الحقيقة والوهم في الحركة الإسلامية المعاصرة,https://www.hindawi.org/books/71514163.pdf
64940797,من قتل الطفل؟,https://www.hindawi.org/books/64940797.pdf
84027914,تبادل الأرواح: الأمير ميكالسكوفيتش وعلاج الطبيب هاروود العجيب,https://www.hindawi.org/books/84027914.pdf
31738379,تعلمت الحب,https://www.hindawi.org/books/31738379.pdf
16426037,ما هي السينما!: من منظور أندريه بازان,https://www.hindawi.org/books/16426037.pdf
19609580,المنقذ: قراءة لقلب أفلاطون (مع النص الكامل للرسالة السابعة),https://www.hindawi.org/books/19609580.pdf
17907319,الحروف اللاتينية لكتابة العربية,https://www.hindawi.org/books/17907319.pdf
13181635,المخططين,https://www.hindawi.org/books/13181635.pdf
70615919,التعبيرية في الشعر والقصة والمسرح,https://www.hindawi.org/books/70615919.pdf
13968086,وصرتُ إلهًا بعد التاسعة,https://www.hindawi.org/books/13968086.pdf
15070794,يوم بين الكذابين,https://www.hindawi.org/books/15070794.pdf
13647930,العيب,https://www.hindawi.org/books/13647930.pdf
69159020,قاموس فولتير الفلسفي,https://www.hindawi.org/books/69159020.pdf
90960795,الحرام,https://www.hindawi.org/books/90960795.pdf
14758020,فحول البلاغة,https://www.hindawi.org/books/14758020.pdf
35927275,مقامرة التاريخ الكبرى: على ماذا يراهن جورباتشوف؟,https://www.hindawi.org/books/35927275.pdf
48293606,مطياف الروح: المادية الفريدة لمفكر تقدمي,https://www.hindawi.org/books/48293606.pdf
63172484,٣٦٥ يومًا دون «صنع في الصين»: أسرة تقاطع المنتجات الصينية لمدة عام,https://www.hindawi.org/books/63172484.pdf
69615731,إيزيس,https://www.hindawi.org/books/69615731.pdf
30620851,اسپينوزا,https://www.hindawi.org/books/30620851.pdf
69496185,تجديد الفكر العربي,https://www.hindawi.org/books/69496185.pdf
20473514,كما الأحلام: علم النفس في القصص الخيالية,https://www.hindawi.org/books/20473514.pdf
47946040,القول التام في التعليم العام,https://www.hindawi.org/books/47946040.pdf
24809352,ريتشارد ﭬاجنر,https://www.hindawi.org/books/24809352.pdf
49050373,كارل بوبر: مائة عام من التنوير,https://www.hindawi.org/books/49050373.pdf
57904081,الرجل الشفاف,https://www.hindawi.org/books/57904081.pdf
39208357,الفنون الإيرانية في العصر الإسلامي,https://www.hindawi.org/books/39208357.pdf
31859149,السينما والفلسفة: ماذا تقدم إحداهما للأخرى,https://www.hindawi.org/books/31859149.pdf
82924024,رسائل إخوان الصفاء وخِلَّان الوفاء (الجزء الرابع),https://www.hindawi.org/books/82924024.pdf
46083685,الروم: في سياستهم، وحضارتهم، ودينهم، وثقافتهم، وصلاتهم بالعرب,https://www.hindawi.org/books/46083685.pdf
42051490,رجل بلا جسد,https://www.hindawi.org/books/42051490.pdf
81815048,الخيط وعين الحياة,https://www.hindawi.org/books/81815048.pdf
30497063,أوهام العقل: قراءة في «الأورجانون الجديد» لفرانسيس بيكون,https://www.hindawi.org/books/30497063.pdf
50940925,الصحافة المصورة والأخبار في عالم اليوم: خلق واقع مرئي,https://www.hindawi.org/books/50940925.pdf
96031537,الديوان في الأدب والنقد,https://www.hindawi.org/books/96031537.pdf
27149628,فقه الديمقراطية,https://www.hindawi.org/books/27149628.pdf
64790927,الفن,https://www.hindawi.org/books/64790927.pdf
71846303,أربع رسائل لقدماء فلاسفة اليونان وابن العبري,https://www.hindawi.org/books/71846303.pdf
93091736,كتاب الطبيخ ومعجم المآكل الدمشقية,https://www.hindawi.org/books/93091736.pdf
53064173,سؤال وجواب,https://www.hindawi.org/books/53064173.pdf
72531648,ما الحياة؟: الجانب الفيزيائي للخلية الحية,https://www.hindawi.org/books/72531648.pdf
49725914,منطق المشرقيين والقصيدة المزدوجة في المنطق,https://www.hindawi.org/books/49725914.pdf
90797364,ما بعد الأيام,https://www.hindawi.org/books/90797364.pdf
19464839,مستقبل النوم,https://www.hindawi.org/books/19464839.pdf
20271796,ماكينة الأفكار: كيف يمكن إنتاج الأفكار صناعيًّا,https://www.hindawi.org/books/20271796.pdf
90684824,رحلة أول شرقي إلى أمركة,https://www.hindawi.org/books/90684824.pdf
52817516,الأورجانون الجديد: إرشادات صادقة في تفسير الطبيعة,https://www.hindawi.org/books/52817516.pdf
18403864,رسالة في معرفة النفس الناطقة وأحوالها,https://www.hindawi.org/books/18403864.pdf
94750952,الساعة التي دارت إلى الوراء,https://www.hindawi.org/books/94750952.pdf
19720394,الرسائل الفلسفية,https://www.hindawi.org/books/19720394.pdf
86907157,أصل نظام الأسرة والدولة والملكية الفردية,https://www.hindawi.org/books/86907157.pdf
72735281,آلهة الأرض,https://www.hindawi.org/books/72735281.pdf
69473937,الديمقراطية السياسية,https://www.hindawi.org/books/69473937.pdf
61307902,في حياتنا العقلية,https://www.hindawi.org/books/61307902.pdf
79408082,ابنة السيناتور,https://www.hindawi.org/books/79408082.pdf
13028368,لؤلؤة الحب,https://www.hindawi.org/books/13028368.pdf
29260936,أخلاقيات الصحافة,https://www.hindawi.org/books/29260936.pdf
95393596,خطاب إلى العقل العربي,https://www.hindawi.org/books/95393596.pdf
26362727,رسائل إخوان الصفاء وخِلَّان الوفاء (الجزء الثالث)‬,https://www.hindawi.org/books/26362727.pdf
74715296,رسائل إخوان الصفاء وخِلَّان الوفاء (الجزء الثاني),https://www.hindawi.org/books/74715296.pdf
95926405,رسائل إخوان الصفاء وخِلَّان الوفاء (الجزء الأول),https://www.hindawi.org/books/95926405.pdf
96024730,أدب أم قلة أدب,https://www.hindawi.org/books/96024730.pdf
63970751,قصة نفس,https://www.hindawi.org/books/63970751.pdf
61947057,تجربة البروفيسور,https://www.hindawi.org/books/61947057.pdf
27162605,موت الرجل الوحيد على الأرض,https://www.hindawi.org/books/27162605.pdf
49368275,هيلين طروادة: من هوميروس إلى هوليوود,https://www.hindawi.org/books/49368275.pdf
71608050,البحر المتوسط: مصاير بحر,https://www.hindawi.org/books/71608050.pdf
95793586,نيتشه,https://www.hindawi.org/books/95793586.pdf
85948029,أصل الأنواع,https://www.hindawi.org/books/85948029.pdf
59391869,سكويدز العجوز وسبيلر الصغير,https://www.hindawi.org/books/59391869.pdf
48151972,الرقابة والمسرح المرفوض (١٩٢٣–١٩٨٨),https://www.hindawi.org/books/48151972.pdf
69684929,الريف المكنون,https://www.hindawi.org/books/69684929.pdf
74969797,العقل والقلب والشجاعة: ثلاث سمات تصنع منك قائدًا ناجحًا,https://www.hindawi.org/books/74969797.pdf
91924052,الشجرة المنطاد,https://www.hindawi.org/books/91924052.pdf
31306851,أين تُصنع ملابسنا؟: رحلةٌ حول العالَم لمقابَلة صنَّاع الملابس‎,https://www.hindawi.org/books/31306851.pdf
24142969,دروب ما بعد الحداثة,https://www.hindawi.org/books/24142969.pdf
49029496,السفينة الأسطورية: قصة من الأيام الأولى لمستعمرة «نيو هافِن»,https://www.hindawi.org/books/49029496.pdf
83848406,الكوميديا الأرضية,https://www.hindawi.org/books/83848406.pdf
69284635,الإكسير: سحر البنج الذي نمزج,https://www.hindawi.org/books/69284635.pdf
61731841,الفلسفة بصيغة المؤنث,https://www.hindawi.org/books/61731841.pdf
30719715,الوجودية الدينية: دراسة في فلسفة باول تيليش,https://www.hindawi.org/books/30719715.pdf
27371573,فن اختيار أفضل الموظفين: أهميته وصعوبته وكيفية إتقانه,https://www.hindawi.org/books/27371573.pdf
94742841,أندروماك: مسرحية تشخيصية ذات خمسة فصول,https://www.hindawi.org/books/94742841.pdf
82603615,النسوية وفلسفة العلم,https://www.hindawi.org/books/82603615.pdf
13950286,صلاح الدين الأيوبي وعصره,https://www.hindawi.org/books/13950286.pdf
70948263,قضية المرأة المصرية السياسية والجنسية,https://www.hindawi.org/books/70948263.pdf
39591358,مسرح علي الكسار (الجزء الثاني): علي الكسار … ومرحلة التألق الفني,https://www.hindawi.org/books/39591358.pdf
79420805,النفحة الزكية في تاريخ مصر وأخبار الدولة الإسلامية,https://www.hindawi.org/books/79420805.pdf
79175719,نظرية المعرفة والموقف الطبيعي للإنسان,https://www.hindawi.org/books/79175719.pdf
85263961,توءما آل فانشر,https://www.hindawi.org/books/85263961.pdf
37480740,التغطية الإخبارية الدولية: بين الخطوط الأمامية والمواعيد النهائية,https://www.hindawi.org/books/37480740.pdf
97240268,حالة التوءمين داو,https://www.hindawi.org/books/97240268.pdf
92903526,الأدب العصري في العراق العربي: القسم الأول (المنظوم),https://www.hindawi.org/books/92903526.pdf
35152952,مستعذبو الألم,https://www.hindawi.org/books/35152952.pdf
41583092,الموسيقى الشرقية: ماضيها، حاضرها، نموها في المستقبل,https://www.hindawi.org/books/41583092.pdf
64620708,مسرح علي الكسار (الجزء الأول): علي الكسار … ومرحلة الصمود الفني,https://www.hindawi.org/books/64620708.pdf
74186493,أبرع رجل في العالم,https://www.hindawi.org/books/74186493.pdf
91480429,تاريخ سينا والعرب,https://www.hindawi.org/books/91480429.pdf
51971317,رؤية إسلامية,https://www.hindawi.org/books/51971317.pdf
59390719,زواج عجيب,https://www.hindawi.org/books/59390719.pdf
58264806,الحياة الفكرية والأدبية بمصر من الفتح العربي حتى آخر الدولة الفاطمية,https://www.hindawi.org/books/58264806.pdf
29597313,مخطوطات مسرحيات محمد لطفي جمعة: الأعمال الكاملة,https://www.hindawi.org/books/29597313.pdf
20815025,تجربة الدكتور أوكس,https://www.hindawi.org/books/20815025.pdf
52461953,موجز النقود والسياسة النقدية,https://www.hindawi.org/books/52461953.pdf
42842648,قضايا المرأة والفكر والسياسة,https://www.hindawi.org/books/42842648.pdf
63817174,تحوُّل,https://www.hindawi.org/books/63817174.pdf
38184164,الوحش الضاري,https://www.hindawi.org/books/38184164.pdf
80480207,خواطر الخيال وإملاء الوجدان,https://www.hindawi.org/books/80480207.pdf
97413503,باطن الأرض: فجوة عملاقة تمتد عبر الكوكب من قطبه الشمالي إلى الجنوبي,https://www.hindawi.org/books/97413503.pdf
73050358,كليوباترا ملكة مصر,https://www.hindawi.org/books/73050358.pdf
80285963,مسيرة المسرح في مصر ١٩٠٠–١٩٣٥ : فرق المسرح الغنائي,https://www.hindawi.org/books/80285963.pdf
40719685,التفكير العلمي,https://www.hindawi.org/books/40719685.pdf
83825904,الخطر!: من سجلات الكابتن جون سيرياس,https://www.hindawi.org/books/83825904.pdf
71527292,المرأة والصراع النفسي,https://www.hindawi.org/books/71527292.pdf
71696075,الوحدة الإيطالية,https://www.hindawi.org/books/71696075.pdf
62028385,مخطوطات مسرحيات عباس حافظ: دراسة ونصوص,https://www.hindawi.org/books/62028385.pdf
19302826,تجربة جامعة كاينبلاتس الكبرى,https://www.hindawi.org/books/19302826.pdf
93135137,المكانية الرقمية: أهمية الموقع في عالم متشابك,https://www.hindawi.org/books/93135137.pdf
82031358,قصة السيد بلاتنر,https://www.hindawi.org/books/82031358.pdf
39409637,حصاد السنين,https://www.hindawi.org/books/39409637.pdf
16850481,شتاء وسط الجليد,https://www.hindawi.org/books/16850481.pdf
91797130,مخطوطات مسرحيات مصطفى ممتاز,https://www.hindawi.org/books/91797130.pdf
82086961,من الأدب التمثيلي اليوناني,https://www.hindawi.org/books/82086961.pdf
13153615,لاسلكيًّا,https://www.hindawi.org/books/13153615.pdf
38381358,الصديق المجهول,https://www.hindawi.org/books/38381358.pdf
64096971,قصة عقل,https://www.hindawi.org/books/64096971.pdf
35241824,المتجر السحري,https://www.hindawi.org/books/35241824.pdf
75060263,متى يمكن الوثوق في الخبراء؟: التمييز بين العلم الحقيقي والعلم الزائف في مجال التعليم,https://www.hindawi.org/books/75060263.pdf
42905709,آلة التفكيك,https://www.hindawi.org/books/42905709.pdf
84859728,آراء حرة,https://www.hindawi.org/books/84859728.pdf
25081305,أثر التراث العربي في المسرح المصري المعاصر,https://www.hindawi.org/books/25081305.pdf
14705258,السيد زخاريوس,https://www.hindawi.org/books/14705258.pdf
94803536,أندروماك,https://www.hindawi.org/books/94803536.pdf
46836370,الحُلة الجميلة,https://www.hindawi.org/books/46836370.pdf
85172402,الملكة بلقيس,https://www.hindawi.org/books/85172402.pdf
61950303,عندما صرخت الأرض,https://www.hindawi.org/books/61950303.pdf
30624697,أيام في أمريكا,https://www.hindawi.org/books/30624697.pdf
90590479,في العام ٢٨٨٩,https://www.hindawi.org/books/90590479.pdf
39426460,أشهر ٥٠ خرافة عن الأديان,https://www.hindawi.org/books/39426460.pdf
31528685,الخالد الفاني,https://www.hindawi.org/books/31528685.pdf
59138396,بديعة وفؤاد,https://www.hindawi.org/books/59138396.pdf
72426903,مبادئ التحليل النفسي,https://www.hindawi.org/books/72426903.pdf
90975190,رحلة على متن منطاد,https://www.hindawi.org/books/90975190.pdf
25730597,تأثر الثقافة العربية بالثقافة اليونانية,https://www.hindawi.org/books/25730597.pdf
15252631,بلد العميان,https://www.hindawi.org/books/15252631.pdf
46363693,الألعاب الشعبية لفتيان العراق,https://www.hindawi.org/books/46363693.pdf
42593947,عدٌّ تنازلي: تاريخ رحلات الفضاء,https://www.hindawi.org/books/42593947.pdf
91974839,إسماعيل عاصم في موكب الحياة والأدب,https://www.hindawi.org/books/91974839.pdf
80850390,في الأعماق السحيقة,https://www.hindawi.org/books/80850390.pdf
96279749,عنوان التوفيق في قصة يوسف الصديق,https://www.hindawi.org/books/96279749.pdf
17949406,إتحاف أبناء العصر بتاريخ ملوك مصر,https://www.hindawi.org/books/17949406.pdf
17957071,ديوان عزيز,https://www.hindawi.org/books/17957071.pdf
62746272,جغرافية النقل,https://www.hindawi.org/books/62746272.pdf
18051482,تونس الثائرة,https://www.hindawi.org/books/18051482.pdf
18584813,بداية المسرح التسجيلي في مصر: مسرحية الأزهر وقضية حمادة باشا نموذجًا,https://www.hindawi.org/books/18584813.pdf
72073684,كنديد,https://www.hindawi.org/books/72073684.pdf
60973575,المدينة الفاضلة عند فلاسفة القرن الثامن عشر,https://www.hindawi.org/books/60973575.pdf
47968092,ألمانيا النازية: دراسة في التاريخ الأوروبي المعاصر (١٩٣٩–١٩٤٥),https://www.hindawi.org/books/47968092.pdf
31979094,العذراء تقتل أطفالها,https://www.hindawi.org/books/31979094.pdf
90695163,قصة من العصر الحجري,https://www.hindawi.org/books/90695163.pdf
18528352,قِصَصٌ صِينِيَّةٌ لِلْأَطْفَالِ,https://www.hindawi.org/books/18528352.pdf
81517515,نخب العدو,https://www.hindawi.org/books/81517515.pdf
62505363,خطوات في النهر نفسه,https://www.hindawi.org/books/62505363.pdf
74275191,نظرية المعرفة,https://www.hindawi.org/books/74275191.pdf
75379628,غزاة البحر,https://www.hindawi.org/books/75379628.pdf
49741819,المغرب الأقصى,https://www.hindawi.org/books/49741819.pdf
30246196,في مرصد أفيو,https://www.hindawi.org/books/30246196.pdf
29079636,عن المرأة والدين والأخلاق,https://www.hindawi.org/books/29079636.pdf
41584975,تاريخ علم الأدب: عند الإفرنج والعرب وفكتور هوكو,https://www.hindawi.org/books/41584975.pdf
83594972,إمبراطورية النمل,https://www.hindawi.org/books/83594972.pdf
80618203,ذخائر لبنان,https://www.hindawi.org/books/80618203.pdf
70582947,مرآة الحسناء,https://www.hindawi.org/books/70582947.pdf
13964931,صانع الألماس,https://www.hindawi.org/books/13964931.pdf
16093946,حضارة الإسلام في دار السلام,https://www.hindawi.org/books/16093946.pdf
92028080,قطوف البشري,https://www.hindawi.org/books/92028080.pdf
94152969,المُعجِّل الجديد,https://www.hindawi.org/books/94152969.pdf
93947286,مُغَامَرَاتُ بوب وايت,https://www.hindawi.org/books/93947286.pdf
86061691,خلاصة تاريخ العرب,https://www.hindawi.org/books/86061691.pdf
82839620,حلمٌ بمعركة هرمجدون,https://www.hindawi.org/books/82839620.pdf
17938190,رفيف الأقحوان,https://www.hindawi.org/books/17938190.pdf
27403814,صانع المعجزات,https://www.hindawi.org/books/27403814.pdf
53962902,كانت هي الأضعف,https://www.hindawi.org/books/53962902.pdf
